group	target	artifact	query	result	subresult	direction	strength	assessment_schema	assessment_basis	assessment_caveats	explanation	reason_frontier	witnesses	supporting_findings	supporting_finding_kinds	supporting_finding_strengths
corpus	cstr_expect_uaf_and_ub_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstr_expect_uaf_and_ub_ffi/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_c_string_into_raw;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstr_expect_uaf_and_ub_ffi/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence
corpus	cstr_expect_uaf_and_ub_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstr_expect_uaf_and_ub_ffi/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/cstr_expect_uaf_and_ub_ffi/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	cstr_expect_uaf_and_ub_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstr_expect_uaf_and_ub_ffi/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/cstr_expect_uaf_and_ub_ffi/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	cstr_expect_uaf_and_ub_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstr_expect_uaf_and_ub_ffi/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstr_expect_uaf_and_ub_ffi/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
corpus	cstr_expect_uaf_and_ub_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstr_expect_uaf_and_ub_ffi/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstr_expect_uaf_and_ub_ffi/use_after_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_c_string_into_raw;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_df_ffi/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_c_string_into_raw;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_df_ffi/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_cstring_global_drop;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_df_ffi/double_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	2	repeated_drop_without_reallocation	observational_candidate
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_cstring_global_drop;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_df_ffi/double_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	2	repeated_drop_without_reallocation	observational_candidate
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/cstringcargo_df_ffi/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/cstringcargo_df_ffi/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_df_ffi/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
corpus	cstringcargo_df_ffi	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_df_ffi/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_df_ffi/use_after_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
corpus	cstringcargo_enum_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_enum_df_only_rust/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	contract_basis:unresolved;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:deallocator_family_unresolved;evidence:known_allocator_family;evidence:may_deallocation_observed;finding:unresolved_allocator_contract_candidate;finding_strength:observational_candidate	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/cstringcargo_enum_df_only_rust/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION;UNRESOLVED_CONTRACT	1	1	unresolved_allocator_contract_candidate	observational_candidate
corpus	cstringcargo_enum_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_enum_df_only_rust/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	contract_basis:unresolved;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:deallocator_family_unresolved;evidence:known_allocator_family;evidence:may_deallocation_observed;finding:unresolved_allocator_contract_candidate;finding_strength:observational_candidate	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/cstringcargo_enum_df_only_rust/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION;UNRESOLVED_CONTRACT	1	1	unresolved_allocator_contract_candidate	observational_candidate
corpus	cstringcargo_enum_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_enum_df_only_rust/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_cstring_global_drop;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_enum_df_only_rust/double_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate
corpus	cstringcargo_enum_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/cstringcargo_enum_df_only_rust/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_cstring_global_drop;cqpl_three_valued_model_check_v1;disposition_basis:rustc_cstring_from_raw_v1;disposition_basis:rustc_cstring_into_raw_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:producer_certified_c_string_from_raw;evidence:producer_certified_c_string_into_raw;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/cstringcargo_enum_df_only_rust/double_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate
